CO|1779|2011-07-28|IAH|SAT|191
XE|4669|2011-09-27|IAH|XNA|438
MQ|3216|2011-02-07|HOU|DFW|247
CO|1748|2011-02-28|IAH|FLL|965
WN|1178|2011-06-07|HOU|PHX|1020
XE|2212|2011-08-14|IAH|BTR|253
AS|731|2011-08-15|IAH|SEA|1874
XE|2692|2011-05-22|IAH|LFT|201
XE|4164|2011-12-24|IAH|GRR|1042
EV|5018|2011-01-29|HOU|ATL|696
XE|4260|2011-10-30|IAH|BNA|657
CO|520|2011-03-11|IAH|PHX|1009
XE|2198|2011-09-07|IAH|CRW|975
CO|1248|2011-10-04|IAH|SJC|1608
XE|2581|2011-02-25|IAH|CRP|201
XE|2204|2011-01-20|IAH|OKC|395
XE|4644|2011-11-07|IAH|SDF|788
F9|225|2011-08-18|HOU|DEN|883
CO|1140|2011-11-06|IAH|PHX|1009
CO|128|2011-01-02|IAH|MSY|305
CO|1087|2011-09-19|IAH|BOS|1597
OO|5183|2011-11-04|IAH|DFW|224
XE|2176|2011-05-01|IAH|ABQ|744
CO|1480|2011-10-12|IAH|LAS|1222
XE|2600|2011-06-24|IAH|TUL|429
CO|709|2011-02-10|IAH|PDX|1825
CO|1498|2011-07-18|IAH|ATL|689
WN|607|2011-04-18|HOU|DEN|883
CO|1495|2011-05-29|IAH|LAX|1379
CO|1700|2011-12-26|IAH|MIA|964
OO|5214|2011-10-25|IAH|OMA|781
CO|606|2011-02-26|IAH|TPA|787
WN|1310|2011-04-15|HOU|OKC|419
B6|622|2011-12-16|HOU|JFK|1428
XE|4388|2011-10-24|IAH|AEX|190
CO|1644|2011-01-10|IAH|SMF|1609
WN|1454|2011-08-06|HOU|CRP|187
CO|409|2011-05-02|IAH|IAD|1190
XE|2434|2011-04-09|IAH|PNS|489
MQ|3796|2011-08-29|IAH|ORD|925
XE|2625|2011-03-02|IAH|HRL|295
XE|2873|2011-06-24|IAH|AMA|519
XE|3068|2011-05-12|IAH|HRL|295
WN|376|2011-06-14|HOU|FLL|957
WN|2832|2011-02-19|HOU|DEN|883
CO|1595|2011-07-24|IAH|DCA|1208
XE|2208|2011-09-01|IAH|BTR|253
FL|286|2011-03-08|HOU|ATL|696
XE|2322|2011-08-17|IAH|BNA|657
XE|2591|2011-01-02|IAH|DAL|217
WN|39|2011-01-14|HOU|ECP|570
CO|1097|2011-02-26|IAH|LAS|1222
XE|4597|2011-10-23|IAH|CVG|871
XE|4328|2011-12-23|IAH|HRL|295
WN|3549|2011-08-13|HOU|MSY|302
XE|2889|2011-06-30|IAH|ORF|1201
XE|4379|2011-10-08|IAH|DTW|1075
CO|658|2011-02-04|IAH|DCA|1208
WN|60|2011-07-07|HOU|DAL|239
CO|1048|2011-01-14|IAH|FLL|965
WN|3|2011-03-03|HOU|JAN|359
WN|4|2011-05-05|HOU|DAL|239
WN|625|2011-01-13|HOU|LIT|393
CO|741|2011-04-16|IAH|AUS|140
CO|35|2011-09-15|IAH|AUS|140
WN|882|2011-01-17|HOU|PHX|1020
XE|2906|2011-01-02|IAH|JAX|817
XE|2146|2011-08-17|IAH|BRO|308
WN|1|2011-07-22|HOU|CRP|187
XE|2097|2011-01-14|IAH|COS|809
XE|4573|2011-12-04|IAH|HRL|295
B6|620|2011-09-11|HOU|JFK|1428
MQ|3216|2011-10-23|HOU|DFW|247
XE|2261|2011-07-08|IAH|AEX|190
OO|5160|2011-12-17|IAH|ATL|689
CO|5|2011-06-24|IAH|MSY|305
OO|5177|2011-10-17|IAH|ATL|689
XE|2885|2011-01-18|IAH|COS|809
MQ|3859|2011-12-23|IAH|ORD|925
XE|2254|2011-08-15|IAH|BTR|253
CO|510|2011-01-19|IAH|EWR|1400
WN|3940|2011-09-21|HOU|MSY|302
XE|4511|2011-11-21|IAH|SDF|788
OO|1199|2011-02-24|IAH|PHX|1009
FL|294|2011-06-29|HOU|ATL|696
OO|2062|2011-08-31|IAH|ATL|689
CO|1463|2011-07-04|IAH|SLC|1195
WN|3792|2011-03-02|HOU|JAX|816
AS|731|2011-03-21|IAH|SEA|1874
CO|667|2011-06-01|IAH|SEA|1874
XE|2479|2011-07-04|IAH|DSM|802
CO|558|2011-05-30|IAH|DCA|1208
OO|5227|2011-10-22|IAH|DSM|802
CO|1705|2011-07-23|IAH|MFE|316
WN|1932|2011-03-29|HOU|TPA|781
WN|36|2011-02-02|HOU|DAL|239
CO|1522|2011-11-10|IAH|LAX|1379
CO|1093|2011-10-10|IAH|DEN|862
XE|2962|2011-06-05|IAH|COS|809
XE|2196|2011-05-29|IAH|MAF|429
WN|3028|2011-06-04|HOU|DEN|883
WN|2025|2011-06-09|HOU|AUS|148
XE|2822|2011-02-25|IAH|GSP|838
XE|2599|2011-06-19|IAH|MEM|469
CO|1266|2011-09-22|IAH|TPA|787
CO|1486|2011-07-26|IAH|PHL|1325
UA|230|2011-06-20|IAH|ORD|925
CO|1888|2011-05-08|IAH|DTW|1076
OO|5824|2011-04-30|IAH|MKE|984
XE|2171|2011-06-12|IAH|ORF|1201
XE|4253|2011-10-09|IAH|PBI|956
CO|616|2011-02-24|IAH|MSP|1034
WN|478|2011-12-06|HOU|BNA|670
OO|1112|2011-01-19|IAH|COS|809
WN|2025|2011-05-05|HOU|AUS|148
CO|1008|2011-11-03|IAH|LAX|1379
OO|1154|2011-05-23|IAH|ORF|1201
CO|1488|2011-10-28|IAH|MSY|305
XE|2931|2011-02-13|IAH|MFE|316
CO|482|2011-03-14|IAH|BOS|1597
XE|2131|2011-04-11|IAH|CRP|201
WN|468|2011-12-05|HOU|LAX|1390
XE|2804|2011-02-23|IAH|MEM|469
CO|404|2011-03-11|IAH|IAD|1190
XE|2435|2011-01-01|IAH|JAX|817
WN|1509|2011-03-06|HOU|SAN|1312
WN|1106|2011-09-26|HOU|MDW|937
CO|1867|2011-06-14|IAH|ONT|1334
CO|820|2011-02-24|IAH|PHX|1009
AS|731|2011-10-09|IAH|SEA|1874
XE|2916|2011-02-28|IAH|OMA|781
XE|2793|2011-02-21|IAH|MCI|643
B6|622|2011-05-13|HOU|JFK|1428
CO|1008|2011-10-09|IAH|LAX|1379
MQ|2870|2011-09-14|HOU|DFW|247
WN|43|2011-07-18|HOU|CRP|187
F9|563|2011-05-24|HOU|DEN|883
CO|1757|2011-08-07|IAH|DCA|1208
WN|11|2011-10-11|HOU|CRP|187
XE|4239|2011-11-27|IAH|MKE|984
OO|5229|2011-12-24|IAH|ELP|667
WN|1297|2011-12-22|HOU|LAX|1390
XE|2731|2011-08-03|IAH|SHV|192
XE|2880|2011-07-18|IAH|MSP|1034
CO|1169|2011-11-15|IAH|SEA|1874
CO|412|2011-04-05|IAH|IAD|1190
OO|5195|2011-12-16|IAH|OMA|781
WN|50|2011-01-17|HOU|DAL|239
OO|5244|2011-12-21|IAH|ELP|667
CO|1723|2011-12-07|IAH|ONT|1334
AA|2237|2011-05-22|IAH|DFW|224
WN|3307|2011-10-10|HOU|OKC|419
CO|1678|2011-08-20|IAH|MSY|305
XE|2687|2011-04-15|IAH|PNS|489
XE|3152|2011-08-04|IAH|AMA|517
CO|1696|2011-10-15|IAH|LAS|1222
XE|2920|2011-06-30|IAH|XNA|438
XE|3127|2011-06-01|IAH|LBB|458
CO|1010|2011-01-02|IAH|EWR|1400
WN|922|2011-01-13|HOU|SAT|192
WN|12|2011-02-21|HOU|DAL|239
CO|1|2011-01-30|IAH|HNL|3904
EV|5225|2011-06-06|HOU|ATL|696
XE|2715|2011-07-24|IAH|CAE|878
WN|1130|2011-12-16|HOU|MSY|302
UA|552|2011-04-25|IAH|IAD|1190
CO|146|2011-07-09|IAH|ORD|925
US|1978|2011-05-16|IAH|CLT|913
DL|8|2011-01-23|IAH|ATL|689
XE|2769|2011-05-18|IAH|ELP|667
WN|55|2011-01-06|HOU|HRL|276
CO|1485|2011-08-15|IAH|SEA|1874
CO|1104|2011-10-25|IAH|EWR|1400
CO|741|2011-02-10|IAH|AUS|140
CO|1232|2011-11-27|IAH|MSY|305
XE|2429|2011-01-17|IAH|MAF|429
WN|11|2011-06-10|HOU|PHL|1335
CO|1248|2011-10-14|IAH|SJC|1608
WN|1580|2011-03-23|HOU|TUL|453
WN|412|2011-12-17|HOU|LAX|1390
CO|167|2011-05-06|IAH|SEA|1874
CO|1023|2011-12-13|IAH|DEN|862
XE|2493|2011-04-14|IAH|ICT|542
WN|1204|2011-04-22|HOU|ELP|677
WN|512|2011-06-29|HOU|LAS|1235
XE|4477|2011-11-26|IAH|RDU|1042
OO|1185|2011-07-08|IAH|ELP|667
XE|2511|2011-02-12|IAH|DSM|802
CO|1541|2011-08-15|IAH|AUS|140
XE|3083|2011-07-21|IAH|MKE|984
XE|4547|2011-11-11|IAH|CMH|986
CO|1179|2011-12-01|IAH|PHX|1009
CO|599|2011-04-24|IAH|DEN|862
DL|2095|2011-03-08|IAH|ATL|689
CO|1145|2011-12-27|IAH|SAT|191
CO|397|2011-02-01|IAH|LAS|1222
WN|293|2011-06-22|HOU|EWR|1411
CO|285|2011-03-19|IAH|SNA|1347
XE|2318|2011-01-19|IAH|ATL|689
CO|1697|2011-05-11|IAH|LAS|1222
MQ|3796|2011-06-12|IAH|ORD|925
XE|3024|2011-08-27|IAH|LBB|458
WN|1213|2011-03-17|HOU|BWI|1246
XE|4658|2011-10-01|IAH|MSP|1034
CO|763|2011-01-04|IAH|MSY|305
WN|1271|2011-05-12|HOU|TPA|781
CO|458|2011-01-19|IAH|DCA|1208
WN|1559|2011-07-13|HOU|LAS|1235
XE|2586|2011-04-20|IAH|IND|845
XE|2278|2011-09-28|IAH|OMA|781
XE|2916|2011-03-28|IAH|OMA|781
CO|667|2011-02-10|IAH|SEA|1874
WN|773|2011-05-02|HOU|BHM|570
WN|1334|2011-09-20|HOU|MSY|302
WN|50|2011-08-10|HOU|DAL|239
OO|5176|2011-11-27|IAH|CMH|986
CO|1620|2011-01-28|IAH|PHX|1009
US|1015|2011-04-21|IAH|CLT|913
CO|857|2011-07-19|IAH|LGA|1416
MQ|3796|2011-02-03|IAH|ORD|925
OO|5174|2011-11-18|IAH|PSP|1269
WN|1343|2011-10-02|HOU|BHM|570
WN|1868|2011-10-29|HOU|DAL|239
OO|1156|2011-03-23|IAH|MSP|1034
OO|5843|2011-09-12|IAH|ELP|667
XE|2687|2011-04-11|IAH|PNS|489
UA|698|2011-05-12|IAH|DEN|862
CO|1463|2011-07-13|IAH|SLC|1195
XE|4673|2011-11-29|IAH|BNA|657
XE|2724|2011-02-23|IAH|TUL|429
UA|404|2011-09-28|IAH|SFO|1635
XE|3021|2011-08-01|IAH|CMH|986
CO|1540|2011-05-07|IAH|EWR|1400
CO|52|2011-04-05|IAH|LAX|1379
MQ|3328|2011-04-18|HOU|DFW|247
OO|4461|2011-02-24|IAH|SLC|1195
CO|1732|2011-12-12|IAH|BOS|1597
CO|1470|2011-05-03|IAH|RNO|1530
WN|1039|2011-06-15|HOU|SAT|192
CO|1607|2011-10-30|IAH|SNA|1346
XE|2349|2011-08-29|IAH|ELP|667
CO|410|2011-01-17|IAH|IAD|1190
XE|2731|2011-07-23|IAH|SHV|192
DL|54|2011-12-20|IAH|ATL|689
CO|746|2011-03-03|IAH|ORD|925
CO|1008|2011-08-09|IAH|DEN|862
CO|170|2011-02-06|IAH|SFO|1635
CO|511|2011-06-04|IAH|MFE|316
XE|2670|2011-07-08|IAH|CLT|912
XE|4356|2011-11-23|IAH|LRD|301
CO|1744|2011-10-04|IAH|DTW|1075
CO|1882|2011-02-26|IAH|HDN|986
CO|799|2011-02-27|IAH|DEN|862
XE|4612|2011-12-25|IAH|MKE|984
CO|542|2011-02-03|IAH|SLC|1195
XE|3038|2011-04-21|IAH|BNA|657
CO|59|2011-05-03|IAH|DEN|862
CO|1483|2011-08-19|IAH|LGA|1416
CO|1275|2011-10-17|IAH|SEA|1874
XE|2799|2011-02-28|IAH|ICT|542
XE|2357|2011-05-08|IAH|LRD|301
WN|41|2011-01-25|HOU|PHL|1335
MQ|3210|2011-02-23|HOU|DFW|247
FL|292|2011-02-18|HOU|ATL|696
OO|4455|2011-11-18|IAH|SLC|1195
DL|2438|2011-02-23|IAH|ATL|689
CO|599|2011-01-31|IAH|DEN|862
XE|3045|2011-08-18|IAH|OMA|781
WN|39|2011-05-05|HOU|BNA|670
CO|1519|2011-12-06|IAH|EWR|1400
CO|489|2011-02-27|IAH|SJC|1609
CO|62|2011-04-16|IAH|EWR|1400
XE|4261|2011-11-21|IAH|CVG|871
CO|1088|2011-01-31|IAH|DTW|1076
CO|1575|2011-07-13|IAH|MSY|305
WN|2195|2011-03-01|HOU|BWI|1246
WN|1039|2011-07-04|HOU|SAT|192
XE|2488|2011-02-21|IAH|CLT|913
UA|314|2011-06-24|IAH|ORD|925
XE|4369|2011-12-22|IAH|MFE|316
CO|1234|2011-08-31|IAH|AUS|140
WN|496|2011-02-10|HOU|MCO|848
XE|2369|2011-09-11|IAH|MEM|468
WN|2525|2011-08-31|HOU|MDW|937
OO|5202|2011-10-03|IAH|MSP|1034
OO|4497|2011-09-23|IAH|SLC|1195
XE|2026|2011-01-25|IAH|STL|668
XE|2105|2011-04-09|IAH|GRR|1042
US|362|2011-05-11|IAH|PHX|1009
OO|1147|2011-04-08|IAH|MCI|643
WN|374|2011-05-31|HOU|TUL|453
XE|3032|2011-08-03|IAH|CLT|912
XE|2280|2011-06-11|IAH|PNS|489
WN|35|2011-04-26|HOU|DEN|883
CO|1268|2011-12-07|IAH|PHL|1325
FL|1595|2011-11-24|HOU|BKG|490
XE|2593|2011-05-13|IAH|OMA|781
XE|4176|2011-10-31|IAH|XNA|438
CO|1498|2011-10-25|IAH|LGA|1416
WN|1751|2011-12-23|HOU|MSY|302
XE|2301|2011-04-13|IAH|MLU|262
XE|2824|2011-05-01|IAH|BHM|562
XE|2482|2011-07-08|IAH|GPT|376
US|362|2011-01-04|IAH|PHX|1009
CO|570|2011-04-14|IAH|SFO|1635
XE|2520|2011-05-29|IAH|CVG|871
CO|1576|2011-12-24|IAH|PIT|1117
CO|1511|2011-06-23|IAH|SNA|1347
CO|1259|2011-09-09|IAH|LAS|1222
WN|31|2011-09-13|HOU|BNA|670
XE|2008|2011-06-25|IAH|JAX|817
CO|1243|2011-11-21|IAH|TUL|429
WN|45|2011-05-19|HOU|BWI|1246
CO|1705|2011-10-23|IAH|MFE|316
WN|6|2011-10-14|HOU|DAL|239
XE|3119|2011-03-31|IAH|MOB|427
UA|242|2011-04-27|IAH|SFO|1635
XE|4229|2011-11-03|IAH|BTR|253
CO|1083|2011-12-14|IAH|MSY|305
WN|1425|2011-09-28|HOU|BNA|670
CO|1543|2011-12-16|IAH|DCA|1208
XE|3022|2011-06-27|IAH|GPT|376
MQ|2958|2011-05-09|HOU|DFW|247
WN|60|2011-02-03|HOU|DAL|239
WN|3|2011-06-08|HOU|HRL|276
XE|2033|2011-06-03|IAH|BTR|253
WN|1699|2011-09-12|HOU|CHS|928
CO|1529|2011-07-29|IAH|BOS|1597
OO|1133|2011-03-07|IAH|ELP|667
WN|47|2011-04-17|HOU|BWI|1246
CO|1487|2011-07-25|IAH|MCO|854
CO|597|2011-06-04|IAH|LAS|1222
CO|1284|2011-12-24|IAH|LAX|1379
US|587|2011-04-30|IAH|PHX|1009
CO|1451|2011-07-04|IAH|CLT|912
XE|2062|2011-04-03|IAH|LRD|301
WN|20|2011-01-30|HOU|DAL|239
CO|423|2011-04-14|IAH|MSY|305
XE|2470|2011-08-17|IAH|MSP|1034
XE|2171|2011-03-05|IAH|ORF|1201
XE|2198|2011-07-10|IAH|CRW|975
CO|210|2011-06-08|IAH|EWR|1400
OO|5845|2011-06-21|IAH|MCI|643
WN|731|2011-04-15|HOU|MSY|303
CO|1040|2011-08-06|IAH|BWI|1235
XE|2280|2011-09-21|IAH|PNS|489
XE|2674|2011-05-31|IAH|TUL|429
CO|128|2011-04-14|IAH|MSY|305
XE|4669|2011-09-28|IAH|XNA|438
CO|1233|2011-12-04|IAH|AUS|140
CO|1873|2011-01-16|IAH|MCO|853
WN|19|2011-12-21|HOU|ECP|571
XE|3060|2011-01-21|IAH|OKC|395
XE|2568|2011-04-04|IAH|RIC|1157
XE|2801|2011-05-23|IAH|PIT|1117
CO|1525|2011-07-06|IAH|TUL|429
CO|1450|2011-08-19|IAH|CLT|912
XE|2815|2011-05-14|IAH|MOB|427
XE|2629|2011-07-14|IAH|GSP|837
XE|4338|2011-11-27|IAH|LFT|201
US|362|2011-02-16|IAH|PHX|1009
CO|1868|2011-04-18|IAH|FLL|965
WN|3175|2011-04-30|HOU|AUS|148
MQ|2870|2011-11-14|HOU|DFW|247
WN|1104|2011-06-23|HOU|ELP|677
WN|1959|2011-09-05|HOU|STL|687
WN|51|2011-09-18|HOU|MCO|849
XE|2026|2011-05-03|IAH|STL|668
WN|52|2011-08-04|HOU|DAL|239
CO|1659|2011-12-05|IAH|OMA|781
CO|1776|2011-04-01|IAH|PHL|1324
XE|2576|2011-08-10|IAH|BHM|562
XE|2677|2011-03-02|IAH|MOB|427
CO|1603|2011-06-02|IAH|AUS|140
CO|1057|2011-12-07|IAH|MSY|305
WN|2599|2011-03-05|HOU|MSY|303
WN|201|2011-03-31|HOU|TPA|781
CO|499|2011-06-11|IAH|DEN|862
WN|376|2011-06-24|HOU|FLL|957
OO|1187|2011-04-19|IAH|CLT|913
OO|1168|2011-08-03|IAH|PIT|1117
OO|5214|2011-10-26|IAH|OMA|781
MQ|3796|2011-10-28|IAH|ORD|925
XE|4299|2011-12-09|IAH|MCI|643
MQ|3796|2011-03-16|IAH|ORD|925
AA|458|2011-11-08|IAH|DFW|224
CO|1790|2011-03-11|IAH|MIA|964
XE|2801|2011-06-01|IAH|PIT|1117
MQ|2870|2011-05-22|HOU|DFW|247
XE|2570|2011-04-01|IAH|BTR|253
CO|1086|2011-02-02|IAH|MCO|853
CO|1178|2011-11-10|IAH|DCA|1208
XE|2515|2011-05-04|IAH|HRL|295
OO|5179|2011-10-23|IAH|COS|809
XE|2612|2011-08-29|IAH|CVG|871
CO|33|2011-10-14|IAH|MSY|305
CO|510|2011-01-16|IAH|EWR|1400
XE|2728|2011-02-20|IAH|TYS|772
WN|4|2011-11-30|HOU|DAL|239
CO|1445|2011-07-15|IAH|CLE|1091
CO|1718|2011-09-27|IAH|ORD|925
CO|1250|2011-12-17|IAH|SNA|1346
OO|1136|2011-05-02|IAH|MKE|984
OO|1152|2011-02-28|IAH|MCI|643
XE|3137|2011-06-03|IAH|LEX|828
CO|706|2011-04-08|IAH|TPA|787
WN|49|2011-05-13|HOU|ECP|570
WN|789|2011-02-10|HOU|MDW|937
CO|1858|2011-01-19|IAH|OMA|781
US|1015|2011-02-06|IAH|CLT|913
XE|4248|2011-12-29|IAH|IND|844
OO|1198|2011-03-12|IAH|TUS|936
WN|490|2011-01-04|HOU|AUS|148
OO|1107|2011-03-18|IAH|PIT|1117
CO|1588|2011-07-13|IAH|SAN|1303
XE|2807|2011-03-21|IAH|BTR|253
CO|6|2011-02-06|IAH|SAT|191
XE|2357|2011-02-18|IAH|LRD|301
WN|2086|2011-10-13|HOU|HRL|277
WN|709|2011-02-18|HOU|AUS|148
XE|2295|2011-05-12|IAH|SAV|851
AA|1698|2011-05-07|IAH|DFW|224
WN|35|2011-05-10|HOU|DEN|883
CO|1497|2011-06-12|IAH|ATL|689
WN|361|2011-09-06|HOU|DEN|883
FL|286|2011-02-24|HOU|ATL|696
CO|1479|2011-03-27|IAH|SAT|191
XE|2389|2011-04-25|IAH|IND|845
WN|261|2011-08-19|HOU|GSP|845
WN|1616|2011-11-01|HOU|HRL|277
CO|1656|2011-08-04|IAH|TPA|787
MQ|3390|2011-01-14|HOU|DFW|247
XE|2606|2011-02-16|IAH|MEM|469
OO|1185|2011-04-16|IAH|ELP|667
XE|2509|2011-09-12|IAH|AEX|190
CO|1888|2011-07-14|IAH|ONT|1334
CO|246|2011-05-03|IAH|ORD|925
CO|379|2011-05-05|IAH|SAT|191
WN|5|2011-12-13|HOU|ABQ|759
CO|244|2011-01-31|IAH|CLE|1091
XE|2830|2011-07-06|IAH|JAN|351
XE|2277|2011-05-14|IAH|BRO|308
XE|2223|2011-06-23|IAH|CRP|201
WN|49|2011-04-26|HOU|ECP|570
XE|2622|2011-04-24|IAH|CAE|878
CO|1893|2011-07-29|IAH|SMF|1609
XE|2778|2011-03-02|IAH|LIT|374
CO|467|2011-04-24|IAH|SEA|1874
AA|1700|2011-08-06|IAH|MIA|964
XE|2495|2011-09-19|IAH|BHM|562
WN|1240|2011-08-11|HOU|OKC|419
CO|1237|2011-12-16|IAH|ORD|925
XE|4312|2011-12-15|IAH|GPT|376
CO|167|2011-05-27|IAH|SEA|1874
WN|3357|2011-11-20|HOU|DAL|239
CO|697|2011-02-20|IAH|LAS|1222
CO|1620|2011-12-03|IAH|AUS|140
XE|2500|2011-09-21|IAH|SAV|851
CO|128|2011-03-18|IAH|MSY|305
CO|1299|2011-09-20|IAH|SFO|1635
XE|2298|2011-02-25|IAH|IND|845
CO|1169|2011-11-19|IAH|SEA|1874
CO|1|2011-08-06|IAH|HNL|3904
XE|4379|2011-10-11|IAH|DTW|1075
WN|1111|2011-06-12|HOU|DAL|239
OO|6639|2011-06-08|IAH|DEN|862
OO|1139|2011-07-02|IAH|OMA|781
XE|2198|2011-09-19|IAH|CRW|975
CO|1270|2011-10-02|IAH|MCO|854
XE|2433|2011-05-02|IAH|LBB|458
XE|2388|2011-09-07|IAH|DSM|802
OO|1134|2011-04-09|IAH|OMA|781
XE|2425|2011-05-17|IAH|BRO|308
XE|4706|2011-12-19|IAH|ATL|689
CO|582|2011-03-17|IAH|BOS|1597
CO|1449|2011-08-08|IAH|LAX|1379
XE|2010|2011-07-15|IAH|SDF|788
WN|150|2011-12-22|HOU|LAX|1390
CO|570|2011-01-08|IAH|SFO|1635
CO|423|2011-01-11|IAH|MSY|305
CO|667|2011-05-22|IAH|SEA|1874
WN|2771|2011-02-03|HOU|LAX|1390
CO|1284|2011-09-25|IAH|CLE|1091
XE|2340|2011-08-08|IAH|SDF|788
CO|47|2011-09-25|IAH|LAX|1379
CO|1586|2011-05-26|IAH|MCO|853
XE|2435|2011-05-31|IAH|JAX|817
CO|1523|2011-07-20|IAH|BOS|1597
US|1978|2011-02-21|IAH|CLT|913
XE|2492|2011-08-30|IAH|RDU|1042
XE|2834|2011-03-05|IAH|JAN|351
XE|2687|2011-04-18|IAH|PNS|489
WN|50|2011-01-13|HOU|DAL|239
CO|846|2011-07-04|IAH|DTW|1075
XE|2064|2011-03-14|IAH|IND|845
CO|1085|2011-08-31|IAH|CLE|1091
WN|2219|2011-10-13|HOU|MSY|302
CO|1595|2011-06-10|IAH|LAX|1379
OO|1134|2011-01-27|IAH|OKC|395
OO|5204|2011-12-17|IAH|SLC|1195
WN|31|2011-10-12|HOU|ABQ|759
WN|877|2011-05-08|HOU|MSY|303
CO|1615|2011-12-01|IAH|SLC|1195
WN|720|2011-06-01|HOU|PHX|1020
CO|1723|2011-02-19|IAH|ONT|1334
MQ|3786|2011-02-23|IAH|ORD|925
XE|2750|2011-01-01|IAH|HSV|595
CO|1868|2011-06-16|IAH|FLL|965
DL|1790|2011-02-25|HOU|ATL|696
XE|2344|2011-08-26|IAH|CMH|986
WN|1287|2011-03-20|HOU|MDW|937
XE|2589|2011-07-22|IAH|MEM|468
FL|288|2011-10-19|HOU|ATL|696
XE|2576|2011-07-20|IAH|BHM|562
XE|2060|2011-01-04|IAH|CVG|871
XE|2374|2011-09-22|IAH|AVL|834
XE|3144|2011-08-02|IAH|DFW|224
XE|3060|2011-02-17|IAH|OKC|395
XE|4371|2011-10-14|IAH|GSO|987
OO|1108|2011-07-17|IAH|TUS|936
CO|1590|2011-02-10|IAH|MIA|964
CO|1882|2011-03-15|IAH|HDN|986
XE|2253|2011-08-04|IAH|TUL|429
OO|5182|2011-10-16|IAH|CMH|986
CO|33|2011-04-07|IAH|MSY|305
AA|742|2011-10-09|IAH|DFW|224
XE|2050|2011-06-15|IAH|RIC|1157
CO|1541|2011-03-10|IAH|AUS|140
WN|56|2011-11-27|HOU|DAL|239
CO|407|2011-05-16|IAH|ANC|3266
CO|150|2011-06-30|IAH|ONT|1334
XE|2755|2011-07-07|IAH|ELP|667
WN|2773|2011-11-12|HOU|MSY|302
WN|11|2011-06-02|HOU|SAT|192
XE|4387|2011-12-15|IAH|OKC|395
WN|1372|2011-10-26|HOU|TPA|781
XE|2936|2011-01-29|IAH|AEX|190
XE|2274|2011-07-26|IAH|MCI|643
WN|40|2011-02-11|HOU|DAL|239
WN|38|2011-06-22|HOU|DAL|239
XE|2771|2011-02-06|IAH|OMA|781
CO|1605|2011-01-29|IAH|LAX|1379
CO|1416|2011-02-01|IAH|SJC|1609
XE|3137|2011-08-04|IAH|LEX|828
WN|598|2011-12-14|HOU|AUS|148
WN|43|2011-09-07|HOU|TPA|781
CO|1583|2011-02-09|IAH|AUS|140
XE|2386|2011-09-04|IAH|GSO|987
CO|1085|2011-10-04|IAH|CLE|1091
XE|2801|2011-05-17|IAH|PIT|1117
CO|382|2011-04-15|IAH|BOS|1597
CO|379|2011-04-06|IAH|SAT|191
XE|4356|2011-12-31|IAH|LRD|301
CO|738|2011-02-20|IAH|SAN|1303
OO|2031|2011-08-17|IAH|PIT|1117
XE|2418|2011-09-05|IAH|LCH|127
CO|299|2011-03-13|IAH|DEN|862
WN|1687|2011-09-02|HOU|BWI|1246
XE|2782|2011-09-03|IAH|TYS|771
CO|1042|2011-07-31|IAH|MIA|964
CO|1089|2011-09-06|IAH|MCO|854
OO|5829|2011-02-26|IAH|OKC|395
CO|467|2011-05-10|IAH|SEA|1874
WN|42|2011-12-30|HOU|DAL|239
CO|534|2011-05-18|IAH|PIT|1117
CO|1676|2011-11-23|IAH|PHL|1325
XE|2715|2011-01-27|IAH|CAE|878
CO|1033|2011-09-02|IAH|SFO|1635
WN|1206|2011-02-12|HOU|DAL|239
MQ|3216|2011-12-08|HOU|DFW|247
XE|2654|2011-03-16|IAH|BRO|308
CO|1893|2011-08-08|IAH|SMF|1609
XE|2695|2011-05-21|IAH|BHM|562
CO|1131|2011-09-18|IAH|BOS|1597
XE|4318|2011-11-25|IAH|MCI|643
OO|1125|2011-01-16|IAH|ELP|667
XE|2213|2011-05-03|IAH|XNA|438
CO|1544|2011-08-22|IAH|CLE|1091
US|1015|2011-03-03|IAH|CLT|913
CO|1497|2011-07-22|IAH|PHX|1009
CO|1540|2011-06-27|IAH|EWR|1400
XE|4354|2011-11-03|IAH|DFW|224
EV|4989|2011-06-23|IAH|DTW|1076
US|587|2011-03-24|IAH|PHX|1009
WN|409|2011-04-03|HOU|SAT|192
WN|1636|2011-04-05|HOU|DAL|239
XE|4414|2011-12-03|IAH|MAF|429
EV|5386|2011-04-05|IAH|MEM|469
WN|31|2011-09-11|HOU|BNA|670
XE|2796|2011-05-14|IAH|MCI|643
WN|1300|2011-12-09|HOU|MSY|302
CO|1530|2011-10-29|IAH|MFE|316
WN|1407|2011-08-19|HOU|PHX|1020
WN|1580|2011-03-29|HOU|TUL|453
CO|1536|2011-05-15|IAH|MCO|853
CO|546|2011-01-25|IAH|ORD|925
OO|5802|2011-07-13|IAH|ATL|689
CO|1074|2011-11-21|IAH|CLE|1091
WN|1009|2011-11-21|HOU|LAS|1235
CO|520|2011-01-12|IAH|PHX|1009
WN|2162|2011-08-18|HOU|LAS|1235
WN|3831|2011-12-10|HOU|SAT|192
CO|1749|2011-07-12|IAH|DFW|224
XE|2675|2011-07-05|IAH|DFW|224
XE|2948|2011-01-31|IAH|MKE|984
XE|2778|2011-01-11|IAH|LIT|374
UA|855|2011-04-10|IAH|SFO|1635
XE|2891|2011-01-20|IAH|JAN|351
